Map ID,Division,Code,Description,Level,Keyword 1,Weight 1,Keyword 2,Weight 2,Keyword 3,Weight 3,Keyword 4,Weight 4,Keyword 5,Weight 5,Project Elements Data
,10,10 21 16.13,Metal Shower and Dressing Compartments,5,,1,,1,,1,,1,,1,
,10,10 21 16.16,Plastic-Laminate-Clad Shower and Dressing Compartments,5,,1,,1,,1,,1,,1,
,10,10 21 16.19,Plastic Shower and Dressing Compartments,5,,1,,1,,1,,1,,1,
,10,10 21 16.23,Particleboard Shower and Dressing Compartments,5,,1,,1,,1,,1,,1,
,10,10 21 16.40,Stone Shower and Dressing Compartments,5,,1,,1,,1,,1,,1,
,10,10 21 23,Cubicle Curtains and Track,4,,1,,1,,1,,1,,1,
,10,10 21 23.13,Cubicle Curtains,5,,1,,1,,1,,1,,1,
,10,10 21 23.16,Cubicle Track and Hardware,5,,1,,1,,1,,1,,1,
,10,10 22 00,Partitions,3,,1,,1,,1,,1,,1,
,10,10 22 13,Wire Mesh Partitions,4,,1,,1,,1,,1,,1,
,10,10 22 14,Expanded Metal Partitions,4,,1,,1,,1,,1,,1,
,10,10 22 16,Folding Gates,4,,1,,1,,1,,1,,1,
,10,10 22 19,Demountable Partitions,4,,1,,1,,1,,1,,1,
,10,10 22 19.13,Demountable Metal Partitions,5,,1,,1,,1,,1,,1,
,10,10 22 19.23,Demountable Wood Partitions,5,,1,,1,,1,,1,,1,
,10,10 22 19.33,Demountable Plastic Partitions,5,,1,,1,,1,,1,,1,
,10,10 22 19.43,Demountable Composite Partitions,5,,1,,1,,1,,1,,1,
,10,10 22 19.53,Demountable Gypsum Partitions,5,,1,,1,,1,,1,,1,
,10,10 22 23,"Portable Partitions, Screens, and Panels",4,,1,,1,,1,,1,,1,
,10,10 22 23.13,Wall Screens,5,,1,,1,,1,,1,,1,
,10,10 22 23.23,Movable Panel Systems,5,,1,,1,,1,,1,,1,
,10,10 22 33,Accordion Folding Partitions,4,,1,,1,,1,,1,,1,
,10,10 22 36,Coiling Partitions,4,,1,,1,,1,,1,,1,
,10,10 22 39,Folding Panel Partitions,4,,1,,1,,1,,1,,1,
,10,10 22 43,Sliding Partitions,4,,1,,1,,1,,1,,1,
,10,10 25 00,Service Walls,3,,1,,1,,1,,1,,1,
,10,10 25 13,Patient Bed Service Walls,4,,1,,1,,1,,1,,1,
,10,10 25 16,Modular Service Walls,4,,1,,1,,1,,1,,1,
,10,10 26 00,Wall and Door Protection,3,,1,,1,,1,,1,,1,
,10,10 26 13,Corner Guards,4,,1,,1,,1,,1,,1,
,10,10 26 16,Bumper Guards,4,,1,,1,,1,,1,,1,
,10,10 26 16.13,Bumper Rails,5,,1,,1,,1,,1,,1,
,10,10 26 16.16,Protective Corridor Handrails,5,,1,,1,,1,,1,,1,
,10,10 26 23,Protective Wall Covering,4,,1,,1,,1,,1,,1,
,10,10 26 23.13,Impact Resistant Wall Protection,5,,1,,1,,1,,1,,1,
,10,10 26 33,Door and Frame Protection,4,,1,,1,,1,,1,,1,
,10,10 26 41,Bullet Resistant Panels,4,,1,,1,,1,,1,,1,
,10,10 28 00,"Toilet, Bath, and Laundry Accessories",3,,1,,1,,1,,1,,1,
,10,10 28 13,Toilet Accessories,4,,1,,1,,1,,1,,1,
,10,10 28 13.13,Commercial Toilet Accessories,5,,1,,1,,1,,1,,1,
,10,10 28 13.19,Healthcare Toilet Accessories,5,,1,,1,,1,,1,,1,
,10,10 28 13.53,Security Toilet Accessories,5,,1,,1,,1,,1,,1,
,10,10 28 13.63,Detention Toilet Accessories,5,,1,,1,,1,,1,,1,
,10,10 28 16,Bath Accessories,4,,1,,1,,1,,1,,1,
,10,10 28 16.13,Residential Bath Accessories,5,,1,,1,,1,,1,,1,
,10,10 28 19,Tub and Shower Doors,4,,1,,1,,1,,1,,1,
,10,10 28 19.16,Shower Doors,5,,1,,1,,1,,1,,1,
,10,10 28 19.19,Tub Doors,5,,1,,1,,1,,1,,1,
,10,10 28 23,Laundry Accessories,4,,1,,1,,1,,1,,1,
,10,10 28 23.13,Built-In Ironing Boards,5,,1,,1,,1,,1,,1,
,10,10 28 23.16,Clothes Drying Racks,5,,1,,1,,1,,1,,1,
,10,10 30 00,Fireplaces and Stoves,3,,1,,1,,1,,1,,1,
,10,10 31 00,Manufactured Fireplaces,3,,1,,1,,1,,1,,1,
,10,10 31 13,Manufactured Fireplace Chimneys,4,,1,,1,,1,,1,,1,
,10,10 31 16,Manufactured Fireplace Forms,4,,1,,1,,1,,1,,1,
,10,10 32 00,Fireplace Specialties,3,,1,,1,,1,,1,,1,
,10,10 32 13,Fireplace Dampers,4,,1,,1,,1,,1,,1,
,10,10 32 16,Fireplace Inserts,4,,1,,1,,1,,1,,1,
,10,10 32 19,Fireplace Screens,4,,1,,1,,1,,1,,1,
,10,10 32 23,Fireplace Doors,4,,1,,1,,1,,1,,1,
,10,10 32 26,Fireplace Water Heaters,4,,1,,1,,1,,1,,1,
,10,10 35 00,Stoves,3,,1,,1,,1,,1,,1,
,10,10 35 13,Heating Stoves,4,,1,,1,,1,,1,,1,
,10,10 35 23,Cooking Stoves,4,,1,,1,,1,,1,,1,
,10,10 40 00,Safety Specialties,3,,1,,1,,1,,1,,1,
,10,10 41 00,Emergency Access and Information Cabinets,3,,1,,1,,1,,1,,1,
,10,10 41 13,Fire Department Plan Cabinets,4,,1,,1,,1,,1,,1,
,10,10 41 16,Emergency Key Cabinets,4,,1,,1,,1,,1,,1,
,10,10 43 00,Emergency Aid Specialties,3,,1,,1,,1,,1,,1,
,10,10 43 13,Defibrillator Cabinets,4,,1,,1,,1,,1,,1,
,10,10 43 16,First Aid Cabinets,4,,1,,1,,1,,1,,1,
,10,10 43 21,Accessibility Evacuation Chairs,4,,1,,1,,1,,1,,1,
,10,10 43 31,Respiration Equipment,4,,1,,1,,1,,1,,1,
,10,10 43 33,Breathing Air Replenishment Systems,4,,1,,1,,1,,1,,1,
,10,10 44 00,Fire Protection Specialties,3,,1,,1,,1,,1,,1,
,10,10 44 13,Fire Protection Cabinets,4,,1,,1,,1,,1,,1,
,10,10 44 13.53,Security Fire Extinguisher Cabinets,5,,1,,1,,1,,1,,1,
,10,10 44 16,Fire Extinguishers,4,,1,,1,,1,,1,,1,
,10,10 44 16.13,Portable Fire Extinguishers,5,,1,,1,,1,,1,,1,
,10,10 44 16.16,Wheeled Fire Extinguisher Units,5,,1,,1,,1,,1,,1,
,10,10 44 43,Fire Extinguisher Accessories,4,,1,,1,,1,,1,,1,
,10,10 50 00,Storage Specialties,3,,1,,1,,1,,1,,1,
,10,10 51 00,Lockers,3,,1,,1,,1,,1,,1,
,10,10 51 13,Metal Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 16,Wood Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 23,Plastic-Laminate-Clad Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 26,Plastic Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 26.13,Recycled Plastic Lockers,5,,1,,1,,1,,1,,1,
,10,10 51 29,Phenolic Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 33,Glass Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 43,Wire Mesh Storage Lockers,4,,1,,1,,1,,1,,1,
,10,10 51 53,Locker Room Benches,4,,1,,1,,1,,1,,1,
,10,10 55 00,Postal Specialties,3,,1,,1,,1,,1,,1,
,10,10 55 13,Central Mail Delivery Boxes,4,,1,,1,,1,,1,,1,
,10,10 55 13.13,Cluster Box Units,5,,1,,1,,1,,1,,1,
,10,10 55 16,Mail Collection Boxes,4,,1,,1,,1,,1,,1,
,10,10 55 19,Receiving Boxes,4,,1,,1,,1,,1,,1,
,10,10 55 23,Mail Boxes,4,,1,,1,,1,,1,,1,
,10,10 55 23.13,Apartment Mail Boxes,5,,1,,1,,1,,1,,1,
,10,10 55 23.16,Mail Box Directories,5,,1,,1,,1,,1,,1,
,10,10 55 23.19,Mail Box Key Keepers,5,,1,,1,,1,,1,,1,
,10,10 55 26,Parcel Lockers,4,,1,,1,,1,,1,,1,
,10,10 55 33,Data Distribution Boxes,4,,1,,1,,1,,1,,1,
,10,10 55 36,Package Depositories,4,,1,,1,,1,,1,,1,
,10,10 55 91,Mail Chutes,4,,1,,1,,1,,1,,1,
,10,10 56 00,Storage Assemblies,3,,1,,1,,1,,1,,1,
,10,10 56 13,Metal Storage Shelving,4,,1,,1,,1,,1,,1,
,10,10 56 13.13,End-Panel-Support Metal Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 13.16,Post-and-Shelf Metal Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 13.19,Post-and-Beam Metal Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 13.23,Cantilever Metal Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 16,Fabricated Wood Storage Shelving,4,,1,,1,,1,,1,,1,
,10,10 56 17,Wall-Mounted Standards and Shelving,4,,1,,1,,1,,1,,1,
,10,10 56 19,Plastic Storage Shelving,4,,1,,1,,1,,1,,1,
,10,10 56 19.13,Recycled Plastic Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 23,Wire Storage Shelving,4,,1,,1,,1,,1,,1,
,10,10 56 26,Mobile Storage Shelving,4,,1,,1,,1,,1,,1,
,10,10 56 26.13,Manual Mobile Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 26.23,Motorized Mobile Storage Shelving,5,,1,,1,,1,,1,,1,
,10,10 56 29,Storage Racks,4,,1,,1,,1,,1,,1,
,10,10 56 29.13,Flow Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.16,Pallet Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.19,Movable-Shelf Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.23,Stacker Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.26,Cantilever Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.29,Drive-In Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.33,Drive-Through Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 29.43,Wine Storage Racks,5,,1,,1,,1,,1,,1,
,10,10 56 33,Mercantile Storage Assemblies,4,,1,,1,,1,,1,,1,
,10,10 57 00,Wardrobe and Closet Specialties,3,,1,,1,,1,,1,,1,
,10,10 57 13,Hat and Coat Racks,4,,1,,1,,1,,1,,1,
,10,10 57 16,Boot Racks,4,,1,,1,,1,,1,,1,
,10,10 57 23,Closet and Utility Shelving,4,,1,,1,,1,,1,,1,
,10,10 57 23.13,Wire Closet and Utility Shelving,5,,1,,1,,1,,1,,1,
,10,10 57 23.16,Plastic-Laminate-Clad Closet and Utility Shelving,5,,1,,1,,1,,1,,1,
,10,10 57 23.19,Wood Closet and Utility Shelving,5,,1,,1,,1,,1,,1,
,10,10 57 33,Closet and Utility Shelving Hardware,4,,1,,1,,1,,1,,1,
,10,10 70 00,Exterior Specialties,3,,1,,1,,1,,1,,1,
,10,10 71 00,Exterior Protection,3,,1,,1,,1,,1,,1,
,10,10 71 13,Exterior Sun Control Devices,4,,1,,1,,1,,1,,1,
,10,10 71 13.13,Exterior Shutters,5,,1,,1,,1,,1,,1,
,10,10 71 13.19,Rolling Exterior Shutters,5,,1,,1,,1,,1,,1,
,10,10 71 13.23,Coiling Exterior Shutters,5,,1,,1,,1,,1,,1,
,10,10 71 13.26,Decorative Exterior Shutters,5,,1,,1,,1,,1,,1,
,10,10 71 13.29,Side-Hinged Exterior Shutters,5,,1,,1,,1,,1,,1,
,10,10 71 13.43,Fixed Sun Screens,5,,1,,1,,1,,1,,1,
,10,10 71 16,Storm Panels,4,,1,,1,,1,,1,,1,
,10,10 71 16.13,Demountable Storm Panels,5,,1,,1,,1,,1,,1,
,10,10 71 16.16,Movable Storm Panels,5,,1,,1,,1,,1,,1,
,10,10 71 19,Flood Barriers,4,,1,,1,,1,,1,,1,
,10,10 73 00,Protective Covers,3,,1,,1,,1,,1,,1,
,10,10 73 13,Awnings,4,,1,,1,,1,,1,,1,
,10,10 73 16,Canopies,4,,1,,1,,1,,1,,1,
,10,10 73 23,Car Shelters,4,,1,,1,,1,,1,,1,
,10,10 73 26,Walkway Coverings,4,,1,,1,,1,,1,,1,
,10,10 73 33,Marquees,4,,1,,1,,1,,1,,1,
,10,10 73 43,Transportation Stop Shelters,4,,1,,1,,1,,1,,1,
,10,10 74 00,Manufactured Exterior Specialties,3,,1,,1,,1,,1,,1,
,10,10 74 13,Exterior Clocks,4,,1,,1,,1,,1,,1,
,10,10 74 23,Cupolas,4,,1,,1,,1,,1,,1,
,10,10 74 26,Spires,4,,1,,1,,1,,1,,1,
,10,10 74 29,Steeples,4,,1,,1,,1,,1,,1,
,10,10 74 33,Weathervanes,4,,1,,1,,1,,1,,1,
,10,10 74 43,Below-Grade Egress Assemblies,4,,1,,1,,1,,1,,1,
,10,10 74 46,Window Wells,4,,1,,1,,1,,1,,1,
,10,10 75 00,Flagpoles,3,,1,,1,,1,,1,,1,
,10,10 75 13,Automatic Flagpoles,4,,1,,1,,1,,1,,1,
,10,10 75 16,Ground-Set Flagpoles,4,,1,,1,,1,,1,,1,
,10,10 75 19,Nautical Flagpoles,4,,1,,1,,1,,1,,1,
,10,10 75 23,Wall-Mounted Flagpoles,4,,1,,1,,1,,1,,1,
,10,10 80 00,Other Specialties,3,,1,,1,,1,,1,,1,
,10,10 81 00,Pest Control Devices,3,,1,,1,,1,,1,,1,
,10,10 81 13,Bird Control Devices,4,,1,,1,,1,,1,,1,
,10,10 81 16,Insect Control Devices,4,,1,,1,,1,,1,,1,
,10,10 81 19,Rodent Control Devices,4,,1,,1,,1,,1,,1,
,10,10 82 00,Grilles and Screens,3,,1,,1,,1,,1,,1,
,10,10 82 13,Exterior Grilles and Screens,4,,1,,1,,1,,1,,1,
,10,10 82 19,Exterior Sound Screens,4,,1,,1,,1,,1,,1,
,10,10 82 23,Interior Grilles and Screens,4,,1,,1,,1,,1,,1,
,10,10 83 00,Flags and Banners,3,,1,,1,,1,,1,,1,
,10,10 83 13,Flags,4,,1,,1,,1,,1,,1,
,10,10 83 16,Banners,4,,1,,1,,1,,1,,1,
,10,10 84 00,Gas Lighting,3,,1,,1,,1,,1,,1,
,10,10 84 13,Exterior Gas Lighting,4,,1,,1,,1,,1,,1,
,10,10 84 16,Interior Gas Lighting,4,,1,,1,,1,,1,,1,
,10,10 86 00,Security Mirrors and Domes,3,,1,,1,,1,,1,,1,
,10,10 88 00,Scales,3,,1,,1,,1,,1,,1,
,11,11 00 00,Equipment,2,,1,,1,,1,,1,,1,
,11,11 01 00,Operation and Maintenance of Equipment,3,,1,,1,,1,,1,,1,
,11,11 01 10,Operation and Maintenance of Vehicle and Pedestrian Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 15,"Operation and Maintenance of Security, Bank, and Detention Equipment",4,,1,,1,,1,,1,,1,
,11,11 01 20,Operation and Maintenance of Commercial Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 30,Operation and Maintenance of Residential Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 40,Operation and Maintenance of Foodservice Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 50,Operation and Maintenance of Educational and Scientific Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 56,Operation and Maintenance of Observatory Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 60,Operation and Maintenance of Entertainment Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 65,Operation and Maintenance of Athletic and Recreational Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 70,Operation and Maintenance of Healthcare Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 80,Operation and Maintenance of Collection and Disposal Equipment,4,,1,,1,,1,,1,,1,
,11,11 01 90,Operation and Maintenance of Other Equipment,4,,1,,1,,1,,1,,1,
,11,11 05 00,Common Work Results for Equipment,3,,1,,1,,1,,1,,1,
,11,11 05 13,Common Motor Requirements for Equipment,4,,1,,1,,1,,1,,1,
,11,11 08 00,Commissioning of Equipment,3,,1,,1,,1,,1,,1,
,11,11 10 00,Vehicle and Pedestrian Equipment,3,,1,,1,,1,,1,,1,
,11,11 11 00,Vehicle Service Equipment,3,,1,,1,,1,,1,,1,
,11,11 11 13,Compressed-Air Vehicle Service Equipment,4,,1,,1,,1,,1,,1,
,11,11 11 19,Vehicle Lubrication Equipment,4,,1,,1,,1,,1,,1,
,11,11 11 23,Tire-Changing Equipment,4,,1,,1,,1,,1,,1,
,11,11 11 26,Vehicle-Washing Equipment,4,,1,,1,,1,,1,,1,
,11,11 12 00,Parking Control Equipment,3,,1,,1,,1,,1,,1,
,11,11 12 13,Parking Key and Card Control Units,4,,1,,1,,1,,1,,1,
,11,11 12 16,Parking Ticket Dispensers,4,,1,,1,,1,,1,,1,
,11,11 12 23,Parking Meters,4,,1,,1,,1,,1,,1,
,11,11 12 26,Parking Fee Collection Equipment,4,,1,,1,,1,,1,,1,
,11,11 12 26.13,Parking Fee Coin Collection Equipment,5,,1,,1,,1,,1,,1,
,11,11 12 33,Parking Gates,4,,1,,1,,1,,1,,1,
,11,11 13 00,Loading Dock Equipment,3,,1,,1,,1,,1,,1,
,11,11 13 13,Loading Dock Bumpers,4,,1,,1,,1,,1,,1,
,11,11 13 16,Loading Dock Seals and Shelters,4,,1,,1,,1,,1,,1,
,11,11 13 16.13,Loading Dock Seals,5,,1,,1,,1,,1,,1,
,11,11 13 16.23,Loading Dock Shelters,5,,1,,1,,1,,1,,1,
,11,11 13 16.33,Loading Dock Rail Shelters,5,,1,,1,,1,,1,,1,
,11,11 13 19,Stationary Loading Dock Equipment,4,,1,,1,,1,,1,,1,
,11,11 13 19.13,Loading Dock Levelers,5,,1,,1,,1,,1,,1,
,11,11 13 19.23,Stationary Loading Dock Lifts,5,,1,,1,,1,,1,,1,
,11,11 13 19.26,Loading Dock Truck Lifts,5,,1,,1,,1,,1,,1,
,11,11 13 19.33,Loading Dock Truck Restraints,5,,1,,1,,1,,1,,1,
,11,11 13 23,Portable Dock Equipment,4,,1,,1,,1,,1,,1,
,11,11 13 23.13,Portable Dock Lifts,5,,1,,1,,1,,1,,1,
,11,11 13 23.16,Portable Dock Ramps,5,,1,,1,,1,,1,,1,
,11,11 13 23.19,Portable Dock Bridges,5,,1,,1,,1,,1,,1,
,11,11 13 23.23,Portable Dock Platforms,5,,1,,1,,1,,1,,1,
,11,11 13 26,Loading Dock Lights,4,,1,,1,,1,,1,,1,
,11,11 14 00,Pedestrian Control Equipment,3,,1,,1,,1,,1,,1,
,11,11 14 13,Pedestrian Gates,4,,1,,1,,1,,1,,1,
,11,11 14 13.13,Portable Posts and Railings,5,,1,,1,,1,,1,,1,
,11,11 14 13.16,Rotary Gates,5,,1,,1,,1,,1,,1,
,11,11 14 13.19,Turnstiles,5,,1,,1,,1,,1,,1,
,11,11 14 16,Money-Changing Equipment,4,,1,,1,,1,,1,,1,
,11,11 14 16.19,Money-Changing Machines,5,,1,,1,,1,,1,,1,
,11,11 14 26,Pedestrian Fare Collection Equipment,4,,1,,1,,1,,1,,1,
,11,11 14 26.13,Pedestrian Coin Fare Collection Equipment,5,,1,,1,,1,,1,,1,
,11,11 14 43,Pedestrian Detection Equipment,4,,1,,1,,1,,1,,1,
,11,11 14 43.13,Electronic Detection and Counting Systems,5,,1,,1,,1,,1,,1,
,11,11 14 53,Pedestrian Security Equipment,4,,1,,1,,1,,1,,1,
,11,11 15 00,"Security, Detention and Banking Equipment",3,,1,,1,,1,,1,,1,
,11,11 16 00,Vault Equipment,3,,1,,1,,1,,1,,1,
,11,11 16 13,Safe Deposit Boxes,4,,1,,1,,1,,1,,1,
,11,11 16 16,Safes,4,,1,,1,,1,,1,,1,
,11,11 16 23,Vault Ventilators,4,,1,,1,,1,,1,,1,
,11,11 17 00,Teller and Service Equipment,3,,1,,1,,1,,1,,1,
,11,11 17 13,Teller Equipment Systems,4,,1,,1,,1,,1,,1,
,11,11 17 16,Automatic Banking Systems,4,,1,,1,,1,,1,,1,
,11,11 17 23,Money Handling Equipment,4,,1,,1,,1,,1,,1,
,11,11 17 33,Money Cart Pass-Through,4,,1,,1,,1,,1,,1,
,11,11 17 36,Package Transfer Units,4,,1,,1,,1,,1,,1,
,11,11 18 00,Security Equipment,3,,1,,1,,1,,1,,1,
,11,11 18 13,Deal Drawers,4,,1,,1,,1,,1,,1,
,11,11 18 16,Gun Ports,4,,1,,1,,1,,1,,1,
,11,11 18 23,Valuable Material Storage,4,,1,,1,,1,,1,,1,
,11,11 19 00,Detention Equipment,3,,1,,1,,1,,1,,1,
,11,11 19 13,Detention Pass-Through Doors,4,,1,,1,,1,,1,,1,
,11,11 19 16,Detention Gun Lockers,4,,1,,1,,1,,1,,1,
,11,11 20 00,Commercial Equipment,3,,1,,1,,1,,1,,1,
,11,11 21 00,Mercantile and Service Equipment,3,,1,,1,,1,,1,,1,
,11,11 21 13,Cash Registers and Checking Equipment,4,,1,,1,,1,,1,,1,
,11,11 21 23,Vending Equipment,4,,1,,1,,1,,1,,1,
,11,11 21 23.13,Vending Machines,5,,1,,1,,1,,1,,1,
,11,11 21 33,Checkroom Equipment,4,,1,,1,,1,,1,,1,
,11,11 21 43,Weighing and Wrapping Equipment,4,,1,,1,,1,,1,,1,
,11,11 21 53,Barber and Beauty Shop Equipment,4,,1,,1,,1,,1,,1,
,11,11 22 00,Refrigerated Display Equipment,3,,1,,1,,1,,1,,1,
,11,11 23 00,Commercial Laundry and Dry Cleaning Equipment,3,,1,,1,,1,,1,,1,
,11,11 23 13,Dry Cleaning Equipment,4,,1,,1,,1,,1,,1,
,11,11 23 16,Drying and Conditioning Equipment,4,,1,,1,,1,,1,,1,
,11,11 23 19,Finishing Equipment,4,,1,,1,,1,,1,,1,
,11,11 23 23,Commercial Ironing Equipment,4,,1,,1,,1,,1,,1,
,11,11 23 26,Commercial Washers and Extractors,4,,1,,1,,1,,1,,1,
,11,11 23 33,Coin-Operated Laundry Equipment,4,,1,,1,,1,,1,,1,
,11,11 23 43,Hanging Garment Conveyors,4,,1,,1,,1,,1,,1,
,11,11 24 00,Maintenance Equipment,3,,1,,1,,1,,1,,1,
,11,11 24 13,Floor and Wall Cleaning Equipment,4,,1,,1,,1,,1,,1,
,11,11 24 16,Housekeeping Carts,4,,1,,1,,1,,1,,1,
,11,11 24 19,Vacuum Cleaning Systems,4,,1,,1,,1,,1,,1,
,11,11 24 23,Façade Access Equipment,4,,1,,1,,1,,1,,1,
,11,11 24 23.13,Window Washing Systems,5,,1,,1,,1,,1,,1,
,11,11 24 29,Facility Fall Protection,4,,1,,1,,1,,1,,1,
,11,11 25 00,Hospitality Equipment,3,,1,,1,,1,,1,,1,
,11,11 25 13,Registration Equipment,4,,1,,1,,1,,1,,1,
,11,11 26 00,Unit Kitchens,3,,1,,1,,1,,1,,1,
,11,11 26 13,Metal Unit Kitchens,4,,1,,1,,1,,1,,1,
,11,11 26 16,Wood Unit Kitchens,4,,1,,1,,1,,1,,1,
,11,11 26 19,Plastic-Laminate-Clad Unit Kitchens,4,,1,,1,,1,,1,,1,
,11,11 27 00,Photographic Processing Equipment,3,,1,,1,,1,,1,,1,
,11,11 27 13,Darkroom Processing Equipment,4,,1,,1,,1,,1,,1,
,11,11 27 16,Film Transfer Cabinets,4,,1,,1,,1,,1,,1,
,11,11 28 00,Office Equipment,3,,1,,1,,1,,1,,1,
,11,11 28 13,Computers,4,,1,,1,,1,,1,,1,
,11,11 28 16,Printers,4,,1,,1,,1,,1,,1,
,11,11 28 19,Self-Contained Facsimile Machines,4,,1,,1,,1,,1,,1,
,11,11 28 23,Copiers,4,,1,,1,,1,,1,,1,
,11,11 29 00,"Postal, Packaging, and Shipping Equipment",3,,1,,1,,1,,1,,1,
,11,11 29 23,Packaging Equipment,4,,1,,1,,1,,1,,1,
,11,11 29 33,Shipping Equipment,4,,1,,1,,1,,1,,1,
,11,11 29 55,Postal Equipment,4,,1,,1,,1,,1,,1,
,11,11 30 00,Residential Equipment,3,,1,,1,,1,,1,,1,
,11,11 31 00,Residential Appliances,3,,1,,1,,1,,1,,1,
,11,11 31 13,Residential Kitchen Appliances,4,,1,,1,,1,,1,,1,
,11,11 31 23,Residential Laundry Appliances,4,,1,,1,,1,,1,,1,
,11,11 33 00,Retractable Stairs,3,,1,,1,,1,,1,,1,
,11,11 34 00,Residential Ceiling Fans,3,,1,,1,,1,,1,,1,
,11,11 40 00,Foodservice Equipment,3,,1,,1,,1,,1,,1,
,11,11 41 00,Foodservice Storage Equipment,3,,1,,1,,1,,1,,1,
,11,11 41 13,Refrigerated Food Storage Cases,4,,1,,1,,1,,1,,1,
,11,11 41 23,Walk-In Coolers,4,,1,,1,,1,,1,,1,
,11,11 41 26,Walk-In Freezers,4,,1,,1,,1,,1,,1,
,11,11 41 33,Foodservice Shelving,4,,1,,1,,1,,1,,1,
,11,11 42 00,Food Preparation Equipment,3,,1,,1,,1,,1,,1,
,11,11 42 13,Food Preparation Appliances,4,,1,,1,,1,,1,,1,
,11,11 42 19,Food Preparation Surfaces,4,,1,,1,,1,,1,,1,
,11,11 43 00,Food Delivery Carts and Conveyors,3,,1,,1,,1,,1,,1,
,11,11 43 13,Food Delivery Carts,4,,1,,1,,1,,1,,1,
,11,11 43 16,Food Delivery Conveyors,4,,1,,1,,1,,1,,1,
,11,11 44 00,Food Cooking Equipment,3,,1,,1,,1,,1,,1,
,11,11 44 13,Commercial Ranges,4,,1,,1,,1,,1,,1,
,11,11 44 16,Commercial Ovens,4,,1,,1,,1,,1,,1,
,11,11 46 00,Food Dispensing Equipment,3,,1,,1,,1,,1,,1,
,11,11 46 13,Bar Equipment,4,,1,,1,,1,,1,,1,
,11,11 46 16,Service Line Equipment,4,,1,,1,,1,,1,,1,
,11,11 46 19,Soda Fountain Equipment,4,,1,,1,,1,,1,,1,
,11,11 47 00,Ice Machines,3,,1,,1,,1,,1,,1,
,11,11 48 00,Cleaning and Disposal Equipment,3,,1,,1,,1,,1,,1,
,11,11 48 13,Commercial Dishwashers,4,,1,,1,,1,,1,,1,
,11,11 50 00,Educational and Scientific Equipment,3,,1,,1,,1,,1,,1,
,11,11 51 00,Library Equipment,3,,1,,1,,1,,1,,1,
,11,11 51 13,Automated Book Storage and Retrieval Systems,4,,1,,1,,1,,1,,1,
,11,11 51 16,Book Depositories,4,,1,,1,,1,,1,,1,
,11,11 51 19,Book Theft Protection Equipment,4,,1,,1,,1,,1,,1,
,11,11 51 23,Library Stack Systems,4,,1,,1,,1,,1,,1,
,11,11 51 23.13,Metal Library Shelving,5,,1,,1,,1,,1,,1,
,11,11 52 00,Audio-Visual Equipment,3,,1,,1,,1,,1,,1,
,11,11 52 13,Projection Screens,4,,1,,1,,1,,1,,1,
,11,11 52 13.13,Fixed Projection Screens,5,,1,,1,,1,,1,,1,
,11,11 52 13.16,Portable Projection Screens,5,,1,,1,,1,,1,,1,
,11,11 52 13.19,Rear Projection Screens,5,,1,,1,,1,,1,,1,
,11,11 52 16,Projectors,4,,1,,1,,1,,1,,1,
,11,11 52 16.13,Movie Projectors,5,,1,,1,,1,,1,,1,
,11,11 52 16.16,Slide Projectors,5,,1,,1,,1,,1,,1,
,11,11 52 16.19,Overhead Projectors,5,,1,,1,,1,,1,,1,
,11,11 52 16.23,Opaque Projectors,5,,1,,1,,1,,1,,1,
,11,11 52 16.26,Video Projectors,5,,1,,1,,1,,1,,1,
,11,11 52 19,Players and Recorders,4,,1,,1,,1,,1,,1,
,11,11 52 23,Audio-Visual Equipment Supports,4,,1,,1,,1,,1,,1,
,11,11 53 00,Laboratory Equipment,3,,1,,1,,1,,1,,1,
,11,11 53 13,Laboratory Fume Hoods,4,,1,,1,,1,,1,,1,
